"","x","gen_rating"
"1217","Action",7.8
"1218","Adventure",7.8
"1219","Sci-Fi",7.8
"1220","Comedy",7.8
"1221","Drama",7.8
"1222","Romance",7.8
"1223","Adventure",7.8
"1224","Animation",7.8
"1225","Comedy",7.8
"1226","Family",6.3
"1227","Romance",6.3
"1228","Adventure",6.3
"1229","Animation",6.3
"1230","Comedy",6.3
"1231","Family",6.3
"1232","Drama",6.3
"1233","Family",6.3
"1234","Fantasy",6.3
"1235","Romance",6.3
"1236","Drama",6.3
"1237","Fantasy",6.3
"1238","Thriller",6.3
"1239","Adventure",6.3
"1240","Animation",6.3
"1241","Comedy",6.3
"1242","Family",6.3
"1243","Action",6.3
"1244","Adventure",6.3
"1245","Drama",6.3
"1246","Fantasy",6.3
"1247","Action",6.3
"1248","Adventure",6.3
"1249","Drama",6.3
"1250","Fantasy",6.3
"1251","Action",6.3
"1252","Adventure",6.3
"1253","Fantasy",6.3
"1254","Action",6.3
"1255","Adventure",6.3
"1256","Fantasy",6.3
"1257","Thriller",6.3
"1258","Drama",6.3
"1259","Mystery",6.3
"1260","Romance",6.3
"1261","Sci-Fi",6.3
"1262","Thriller",6.3
"1263","Action",6.3
"1264","Adventure",6.3
"1265","Sci-Fi",6.3
"1266","Thriller",6.3
"1267","Action",6.3
"1268","Drama",6.3
"1269","Sci-Fi",6.3
"1270","Thriller",6.3
"1271","Adventure",6.3
"1272","Family",6.3
"1273","Fantasy",6.3
"1274","Action",6.3
"1275","Thriller",6.3
"1276","Drama",7.3
"1277","History",7.3
"1278","War",7.3
"1279","Western",7.3
"1280","Action",7.3
"1281","Adventure",7.3
"1282","Animation",7.3
"1283","Family",7.3
"1284","Action",7.3
"1285","Adventure",7.3
"1286","Comedy",7.3
"1287","Adventure",7.3
"1288","Family",7.3
"1289","Fantasy",7.3
"1290","Adventure",7.3
"1291","Comedy",7.3
"1292","Family",7.3
"1293","Mystery",7.3
"1294","Sci-Fi",7.3
"1295","Adventure",7.3
"1296","Animation",7.3
"1297","Comedy",7.3
"1298","Family",7.3
"1299","Fantasy",7.3
"1300","Action",7.3
"1301","Thriller",7.3
"1302","Action",7.3
"1303","Comedy",7.3
"1304","Crime",7.3
"1305","Thriller",7.3
"1306","Drama",7.3
"1307","Fantasy",7.3
"1308","Horror",7.3
"1309","Mystery",7.3
"1310","Thriller",7.3
"1311","Animation",7.3
"1312","Comedy",7.3
"1313","Family",7.3
"1314","Sci-Fi",7.3
"1315","Action",7.3
"1316","Adventure",7.3
"1317","Animation",7.3
"1318","Comedy",7.3
"1319","Family",7.3
"1320","Adventure",7.3
"1321","Comedy",7.3
"1322","Drama",7.3
"1323","Fantasy",7.3
"1324","Romance",7.3
"1325","Action",7.3
"1326","Adventure",7.3
"1327","Comedy",6.6
"1328","Crime",6.6
"1329","Thriller",6.6
"1330","Crime",6.6
"1331","Drama",6.6
"1332","Thriller",6.6
"1333","Adventure",6.6
"1334","Animation",6.6
"1335","Family",6.6
"1336","Fantasy",6.6
"1337","Musical",6.6
"1338","War",6.6
"1339","Action",6.6
"1340","Comedy",6.6
"1341","Crime",6.6
"1342","Drama",6.6
"1343","Mystery",6.6
"1344","Thriller",6.6
"1345","Action",6.6
"1346","Adventure",6.6
"1347","Thriller",6.6
"1348","Action",6.6
"1349","Adventure",6.6
"1350","Crime",6.6
"1351","Mystery",6.6
"1352","Thriller",6.6
"1353","Adventure",6.6
"1354","Drama",6.6
"1355","History",6.6
"1356","Action",6.6
"1357","Adventure",6.6
"1358","Animation",6.6
"1359","Family",6.6
"1360","Fantasy",6.6
"1361","Sci-Fi",6.6
"1362","Adventure",6.6
"1363","Animation",6.6
"1364","Comedy",6.6
"1365","Family",6.6
"1366","Fantasy",6.6
"1367","Music",6.6
"1368","Drama",6.6
"1369","History",6.6
"1370","Thriller",6.6
"1371","War",6.6
"1372","Action",6.6
"1373","Comedy",6.6
"1374","Action",6.6
"1375","Animation",6.6
"1376","Comedy",6.6
"1377","Sci-Fi",6.6
"1378","Adventure",6.6
"1379","Drama",7
"1380","Sci-Fi",7
"1381","Comedy",7
"1382","Family",7
"1383","Fantasy",7
"1384","Horror",7
"1385","Mystery",7
"1386","Drama",7
"1387","Mystery",7
"1388","Sci-Fi",7
"1389","Thriller",7
"1390","Action",7
"1391","Horror",7
"1392","Sci-Fi",7
"1393","Thriller",7
"1394","Crime",7
"1395","Mystery",7
"1396","Thriller",7
"1397","Adventure",7
"1398","Family",7
"1399","Fantasy",7
"1400","Action",7
"1401","Adventure",7
"1402","Fantasy",7
"1403","Action",7
"1404","Adventure",7
"1405","Comedy",7
"1406","Crime",7
"1407","Mystery",7
"1408","Thriller",7
"1409","Action",7
"1410","Adventure",7
"1411","Romance",7
"1412","Sci-Fi",7
"1413","Thriller",7
"1414","Action",7
"1415","Crime",7
"1416","Thriller",7
"1417","Adventure",7
"1418","Sci-Fi",7
"1419","Thriller",7
"1420","Adventure",7
"1421","Animation",7
"1422","Comedy",7
"1423","Family",7
"1424","Musical",7
"1425","Comedy",7
"1426","Drama",7
"1427","Sci-Fi",7
"1428","Action",7
"1429","Drama",7
"1430","Sci-Fi",7
"1431","Thriller",7
"1432","Action",6.3
"1433","Crime",6.3
"1434","Drama",6.3
"1435","Thriller",6.3
"1436","Drama",6.3
"1437","History",6.3
"1438","Thriller",6.3
"1439","War",6.3
"1440","Action",6.3
"1441","Adventure",6.3
"1442","Sci-Fi",6.3
"1443","Adventure",6.3
"1444","Fantasy",6.3
"1445","Biography",6.3
"1446","Drama",6.3
"1447","Sport",6.3
"1448","Action",6.3
"1449","Family",6.3
"1450","Fantasy",6.3
"1451","Musical",6.3
"1452","Drama",6.3
"1453","History",6.3
"1454","Sport",6.3
"1455","Action",6.3
"1456","Adventure",6.3
"1457","Drama",6.3
"1458","Thriller",6.3
"1459","Action",6.3
"1460","Crime",6.3
"1461","Thriller",6.3
"1462","Adventure",6.3
"1463","Drama",6.3
"1464","Romance",6.3
"1465","Animation",6.3
"1466","Comedy",6.3
"1467","Family",6.3
"1468","Music",6.3
"1469","Romance",6.3
"1470","Action",6.3
"1471","Mystery",6.3
"1472","Thriller",6.3
"1473","Action",6.3
"1474","Adventure",6.3
"1475","Drama",6.3
"1476","Thriller",6.3
"1477","Crime",6.3
"1478","Thriller",6.3
"1479","Action",6.3
"1480","Adventure",6.3
"1481","Romance",6.3
"1482","Animation",6.3
"1483","Comedy",6.3
"1484","Family",6.3
"1485","Fantasy",6.3
"1486","Animation",6.2
"1487","Comedy",6.2
"1488","Family",6.2
"1489","Fantasy",6.2
"1490","Musical",6.2
"1491","Romance",6.2
"1492","Crime",6.2
"1493","Drama",6.2
"1494","Horror",6.2
"1495","Mystery",6.2
"1496","Thriller",6.2
"1497","Action",6.2
"1498","Crime",6.2
"1499","Mystery",6.2
"1500","Thriller",6.2
"1501","Adventure",6.2
"1502","Comedy",6.2
"1503","Family",6.2
"1504","Action",6.2
"1505","Comedy",6.2
"1506","Crime",6.2
"1507","Comedy",6.2
"1508","Romance",6.2
"1509","Action",6.2
"1510","Crime",6.2
"1511","Drama",6.2
"1512","Mystery",6.2
"1513","Thriller",6.2
"1514","Comedy",6.2
"1515","Drama",6.2
"1516","Romance",6.2
"1517","Crime",6.2
"1518","Thriller",6.2
"1519","Adventure",6.2
"1520","Animation",6.2
"1521","Comedy",6.2
"1522","Family",6.2
"1523","Adventure",6.2
"1524","Mystery",6.2
"1525","Sci-Fi",6.2
"1526","Drama",6.2
"1527","History",6.2
"1528","War",6.2
"1529","Action",6.2
"1530","Adventure",6.2
"1531","Comedy",6.2
"1532","Thriller",6.2
"1533","Action",6.2
"1534","Adventure",6.2
"1535","Comedy",6.2
"1536","Fantasy",6.2
"1537","Drama",6.2
"1538","Romance",6.2
"1539","Action",6.2
"1540","Crime",6.2
"1541","Thriller",6.8
"1542","Adventure",6.8
"1543","Animation",6.8
"1544","Comedy",6.8
"1545","Family",6.8
"1546","Fantasy",6.8
"1547","Drama",6.8
"1548","Fantasy",6.8
"1549","Romance",6.8
"1550","Action",6.8
"1551","Drama",6.8
"1552","Thriller",6.8
"1553","Comedy",6.8
"1554","Drama",6.8
"1555","Music",6.8
"1556","Musical",6.8
"1557","Adventure",6.8
"1558","Comedy",6.8
"1559","Drama",6.8
"1560","Family",6.8
"1561","Fantasy",6.8
"1562","Action",6.8
"1563","Comedy",6.8
"1564","Fantasy",6.8
"1565","Romance",6.8
"1566","Action",6.8
"1567","Adventure",6.8
"1568","Sci-Fi",6.8
"1569","Thriller",6.8
"1570","Comedy",6.8
"1571","Romance",6.8
"1572","Sci-Fi",6.8
"1573","Adventure",6.8
"1574","Comedy",6.8
"1575","Mystery",6.8
"1576","Action",6.8
"1577","Sci-Fi",6.8
"1578","Comedy",6.8
"1579","Drama",6.8
"1580","Fantasy",6.8
"1581","Romance",6.8
"1582","Comedy",6.8
"1583","Fantasy",6.8
"1584","Horror",6.8
"1585","Action",6.8
"1586","Comedy",6.8
"1587","Family",6.8
"1588","Fantasy",6.8
"1589","Action",6.8
"1590","Adventure",6.8
"1591","Sci-Fi",6.8
"1592","Thriller",6.8
"1593","Action",6.8
"1594","Adventure",6.8
"1595","Fantasy",6.8
"1596","Horror",6.8
"1597","Sci-Fi",7.2
"1598","Crime",7.2
"1599","Drama",7.2
"1600","History",7.2
"1601","Mystery",7.2
"1602","Thriller",7.2
"1603","Action",7.2
"1604","Mystery",7.2
"1605","Sci-Fi",7.2
"1606","Thriller",7.2
"1607","Comedy",7.2
"1608","Drama",7.2
"1609","Action",7.2
"1610","Adventure",7.2
"1611","Thriller",7.2
"1612","Action",7.2
"1613","Adventure",7.2
"1614","Thriller",7.2
"1615","Adventure",7.2
"1616","Drama",7.2
"1617","Sci-Fi",7.2
"1618","Thriller",7.2
"1619","Comedy",7.2
"1620","Action",7.2
"1621","Adventure",7.2
"1622","Animation",7.2
"1623","Comedy",7.2
"1624","Family",7.2
"1625","Adventure",7.2
"1626","Animation",7.2
"1627","Comedy",7.2
"1628","Drama",7.2
"1629","Family",7.2
"1630","Fantasy",7.2
"1631","Sci-Fi",7.2
"1632","Comedy",7.2
"1633","Family",7.2
"1634","Fantasy",7.2
"1635","Action",7.2
"1636","Drama",7.2
"1637","Romance",7.2
"1638","Sci-Fi",7.2
"1639","Thriller",7.2
"1640","Action",7.2
"1641","Comedy",7.2
"1642","Crime",7.2
"1643","Thriller",7.2
"1644","Comedy",7.2
"1645","Crime",7.2
"1646","Sport",7.2
"1647","Adventure",7.2
"1648","Animation",7.2
"1649","Comedy",7.2
"1650","Family",7.2
"1651","Fantasy",7.2
"1652","Music",7.2
"1653","Comedy",7.2
"1654","Action",7.5
"1655","Adventure",7.5
"1656","Comedy",7.5
"1657","Comedy",7.5
"1658","Drama",7.5
"1659","Romance",7.5
"1660","Mystery",7.5
"1661","Thriller",7.5
"1662","Comedy",7.5
"1663","Drama",7.5
"1664","Romance",7.5
"1665","Adventure",7.5
"1666","Animation",7.5
"1667","Comedy",7.5
"1668","Family",7.5
"1669","Sci-Fi",7.5
"1670","Action",7.5
"1671","Crime",7.5
"1672","Sci-Fi",7.5
"1673","Thriller",7.5
"1674","Comedy",7.5
"1675","Family",7.5
"1676","Fantasy",7.5
"1677","Romance",7.5
"1678","Crime",7.5
"1679","Drama",7.5
"1680","Thriller",7.5
"1681","Comedy",7.5
"1682","Romance",7.5
"1683","Action",7.5
"1684","Adventure",7.5
"1685","Crime",7.5
"1686","Drama",7.5
"1687","Sci-Fi",7.5
"1688","Thriller",7.5
"1689","Action",7.5
"1690","Crime",7.5
"1691","Thriller",7.5
"1692","Action",7.5
"1693","Mystery",7.5
"1694","Thriller",7.5
"1695","Adventure",7.5
"1696","Drama",7.5
"1697","History",7.5
"1698","Romance",7.5
"1699","War",7.5
"1700","Action",7.5
"1701","Adventure",7.5
"1702","Drama",7.5
"1703","Thriller",7.5
"1704","Comedy",7.5
"1705","Family",7.5
"1706","Sci-Fi",7.5
"1707","Fantasy",7.5
"1708","Horror",7.5
"1709","Mystery",7.5
"1710","Thriller",7.5
"1711","Adventure",7.5
"1712","Animation",8.4
"1713","Comedy",8.4
"1714","Family",8.4
"1715","Fantasy",8.4
"1716","Sci-Fi",8.4
"1717","Sport",8.4
"1718","Adventure",8.4
"1719","Comedy",8.4
"1720","Crime",8.4
"1721","Family",8.4
"1722","Mystery",8.4
"1723","Drama",8.4
"1724","Sci-Fi",8.4
"1725","Thriller",8.4
"1726","Action",8.4
"1727","Crime",8.4
"1728","Mystery",8.4
"1729","Romance",8.4
"1730","Thriller",8.4
"1731","Action",8.4
"1732","Drama",8.4
"1733","War",8.4
"1734","Action",8.4
"1735","Adventure",8.4
"1736","Comedy",8.4
"1737","Romance",8.4
"1738","Adventure",8.4
"1739","Animation",8.4
"1740","Comedy",8.4
"1741","Family",8.4
"1742","Adventure",8.4
"1743","Animation",8.4
"1744","Family",8.4
"1745","Western",8.4
"1746","Comedy",8.4
"1747","Family",8.4
"1748","Romance",8.4
"1749","Action",8.4
"1750","Adventure",8.4
"1751","Family",8.4
"1752","Sci-Fi",8.4
"1753","Thriller",8.4
"1754","Drama",8.4
"1755","Mystery",8.4
"1756","Sci-Fi",8.4
"1757","Thriller",8.4
"1758","Drama",8.4
"1759","Romance",8.4
"1760","Animation",8.4
"1761","Comedy",8.4
"1762","Family",8.4
"1763","Fantasy",8.4
"1764","Comedy",8.4
"1765","Family",8.4
"1766","Fantasy",8.4
"1767","Animation",8.4
"1768","Family",8.4
"1769","Fantasy",8.4
"1770","Music",8.4
"1771","Action",6.2
"1772","Adventure",6.2
"1773","Sci-Fi",6.2
"1774","Action",6.2
"1775","Adventure",6.2
"1776","Family",6.2
"1777","Fantasy",6.2
"1778","Thriller",6.2
"1779","Action",6.2
"1780","Crime",6.2
"1781","Thriller",6.2
"1782","Action",6.2
"1783","Adventure",6.2
"1784","Western",6.2
"1785","Drama",6.2
"1786","Fantasy",6.2
"1787","Romance",6.2
"1788","Comedy",6.2
"1789","Fantasy",6.2
"1790","Action",6.2
"1791","Adventure",6.2
"1792","Comedy",6.2
"1793","Fantasy",6.2
"1794","Thriller",6.2
"1795","Action",6.2
"1796","Comedy",6.2
"1797","Sci-Fi",6.2
"1798","Drama",6.2
"1799","Horror",6.2
"1800","Mystery",6.2
"1801","Sci-Fi",6.2
"1802","Action",6.2
"1803","Adventure",6.2
"1804","Drama",6.2
"1805","Thriller",6.2
"1806","Action",6.2
"1807","Sci-Fi",6.2
"1808","Thriller",6.2
"1809","Drama",6.2
"1810","History",6.2
"1811","Thriller",6.2
"1812","Action",6.2
"1813","Adventure",6.2
"1814","Drama",6.2
"1815","Thriller",6.2
"1816","Adventure",6.2
"1817","Animation",6.2
"1818","Family",6.2
"1819","Action",6.2
"1820","Adventure",6.2
"1821","Sci-Fi",6.2
"1822","Adventure",6.2
"1823","Animation",6.2
"1824","Comedy",6.2
"1825","Family",6.2
"1826","Fantasy",6.2
"1827","Sci-Fi",6.2
"1828","Drama",6.2
"1829","Musical",6.2
"1830","Romance",6.2
"1831","Action",5.8
"1832","Adventure",5.8
"1833","Sci-Fi",5.8
"1834","Action",5.8
"1835","Adventure",5.8
"1836","Drama",5.8
"1837","Sci-Fi",5.8
"1838","Adventure",5.8
"1839","Comedy",5.8
"1840","Drama",5.8
"1841","Family",5.8
"1842","Fantasy",5.8
"1843","Action",5.8
"1844","Adventure",5.8
"1845","Fantasy",5.8
"1846","Action",5.8
"1847","Sci-Fi",5.8
"1848","Thriller",5.8
"1849","Adventure",5.8
"1850","Animation",5.8
"1851","Family",5.8
"1852","Fantasy",5.8
"1853","Documentary",5.8
"1854","Drama",5.8
"1855","Action",5.8
"1856","Adventure",5.8
"1857","Horror",5.8
"1858","Sci-Fi",5.8
"1859","Thriller",5.8
"1860","Action",5.8
"1861","Adventure",5.8
"1862","Drama",5.8
"1863","History",5.8
"1864","Romance",5.8
"1865","Animation",5.8
"1866","Family",5.8
"1867","Biography",5.8
"1868","Drama",5.8
"1869","Adventure",5.8
"1870","Animation",5.8
"1871","Drama",5.8
"1872","Family",5.8
"1873","Musical",5.8
"1874","Action",5.8
"1875","Adventure",5.8
"1876","Comedy",5.8
"1877","Family",5.8
"1878","Fantasy",5.8
"1879","Sci-Fi",5.8
"1880","Animation",5.8
"1881","Comedy",5.8
"1882","Family",5.8
"1883","Fantasy",5.8
"1884","Sci-Fi",5.8
"1885","Crime",5.8
"1886","Drama",5.8
"1887","Thriller",5.8
"1888","Action",5.8
"1889","Adventure",5.8
"1890","Western",5.8
"1891","Comedy",5.8
"1892","Action",6.8
"1893","Crime",6.8
"1894","Thriller",6.8
"1895","Adventure",6.8
"1896","Animation",6.8
"1897","Drama",6.8
"1898","Family",6.8
"1899","Fantasy",6.8
"1900","Sci-Fi",6.8
"1901","Thriller",6.8
"1902","Adventure",6.8
"1903","Animation",6.8
"1904","Comedy",6.8
"1905","Family",6.8
"1906","Fantasy",6.8
"1907","Animation",6.8
"1908","Comedy",6.8
"1909","Family",6.8
"1910","Action",6.8
"1911","Adventure",6.8
"1912","Fantasy",6.8
"1913","Sci-Fi",6.8
"1914","Animation",6.8
"1915","Comedy",6.8
"1916","Family",6.8
"1917","Sci-Fi",6.8
"1918","Action",6.8
"1919","Adventure",6.8
"1920","Sci-Fi",6.8
"1921","Action",6.8
"1922","Adventure",6.8
"1923","Sci-Fi",6.8
"1924","Adventure",6.8
"1925","Animation",6.8
"1926","Comedy",6.8
"1927","Family",6.8
"1928","Drama",6.8
"1929","Sci-Fi",6.8
"1930","Thriller",6.8
"1931","Action",6.8
"1932","Adventure",6.8
"1933","Sci-Fi",6.8
"1934","Action",6.8
"1935","Crime",6.8
"1936","Fantasy",6.8
"1937","Thriller",6.8
"1938","Action",6.8
"1939","Adventure",6.8
"1940","Thriller",6.8
"1941","Action",6.8
"1942","Adventure",6.8
"1943","Animation",6.8
"1944","Comedy",6.8
"1945","Family",6.8
"1946","Fantasy",6.8
"1947","Comedy",6.8
"1948","Romance",6.8
"1949","Comedy",6.8
"1950","Drama",6.8
"1951","Family",6.8
"1952","Music",6.8
"1953","Musical",6.8
"1954","Romance",5.4
"1955","Horror",5.4
"1956","Mystery",5.4
"1957","Thriller",5.4
"1958","Action",5.4
"1959","Adventure",5.4
"1960","Comedy",5.4
"1961","Family",5.4
"1962","Sci-Fi",5.4
"1963","Crime",5.4
"1964","Mystery",5.4
"1965","Thriller",5.4
"1966","Comedy",5.4
"1967","Comedy",5.4
"1968","Drama",5.4
"1969","Drama",5.4
"1970","Fantasy",5.4
"1971","Horror",5.4
"1972","Thriller",5.4
"1973","Comedy",5.4
"1974","Family",5.4
"1975","Action",5.4
"1976","Adventure",5.4
"1977","Drama",5.4
"1978","Thriller",5.4
"1979","Biography",5.4
"1980","Comedy",5.4
"1981","Drama",5.4
"1982","History",5.4
"1983","Adventure",5.4
"1984","Animation",5.4
"1985","Comedy",5.4
"1986","Family",5.4
"1987","Drama",5.4
"1988","Music",5.4
"1989","Musical",5.4
"1990","Crime",5.4
"1991","Drama",5.4
"1992","Mystery",5.4
"1993","Comedy",5.4
"1994","Crime",5.4
"1995","Music",5.4
"1996","Drama",5.4
"1997","History",5.4
"1998","Thriller",5.4
"1999","Action",5.4
"2000","Drama",5.4
"2001","Thriller",5.4
"2002","War",5.4
"2003","Action",5.4
"2004","Comedy",5.4
"2005","Romance",5.4
"2006","Thriller",5.4
"2007","Action",5.4
"2008","Adventure",5.4
"2009","Comedy",5.4
"2010","Comedy",5.4
"2011","Drama",5.4
"2012","Romance",5.4
"2013","Animation",5.4
"2014","Comedy",5.4
"2015","Family",5.4
"2016","Fantasy",5.4
"2017","Mystery",6.6
"2018","Comedy",6.6
"2019","Crime",6.6
"2020","Drama",6.6
"2021","Romance",6.6
"2022","Action",6.6
"2023","Adventure",6.6
"2024","Romance",6.6
"2025","Thriller",6.6
"2026","Drama",6.6
"2027","History",6.6
"2028","Romance",6.6
"2029","Action",6.6
"2030","Drama",6.6
"2031","Fantasy",6.6
"2032","Romance",6.6
"2033","Action",6.6
"2034","Crime",6.6
"2035","Drama",6.6
"2036","Mystery",6.6
"2037","Thriller",6.6
"2038","Action",6.6
"2039","Adventure",6.6
"2040","Animation",6.6
"2041","Family",6.6
"2042","Sci-Fi",6.6
"2043","Action",6.6
"2044","Comedy",6.6
"2045","Crime",6.6
"2046","Thriller",6.6
"2047","Action",6.6
"2048","Drama",6.6
"2049","Sci-Fi",6.6
"2050","Drama",6.6
"2051","Horror",6.6
"2052","Sci-Fi",6.6
"2053","Thriller",6.6
"2054","Animation",6.6
"2055","Comedy",6.6
"2056","Fantasy",6.6
"2057","Action",6.6
"2058","Adventure",6.6
"2059","Drama",6.6
"2060","Thriller",6.6
"2061","Drama",6.6
"2062","Mystery",6.6
"2063","Sci-Fi",6.6
"2064","Thriller",6.6
"2065","Action",6.6
"2066","Animation",6.6
"2067","Comedy",6.6
"2068","Family",6.6
"2069","Sci-Fi",6.6
"2070","Action",6.6
"2071","Fantasy",6.6
"2072","Crime",6.6
"2073","Mystery",6.6
"2074","Thriller",6.6
"2075","Drama",6.6
"2076","Mystery",6.6
"2077","Sci-Fi",6.6
"2078","Thriller",6.6
"2079","Action",6.6
"2080","Animation",6.6
"2081","Comedy",6.9
"2082","Family",6.9
"2083","Action",6.9
"2084","Adventure",6.9
"2085","Comedy",6.9
"2086","Romance",6.9
"2087","Thriller",6.9
"2088","Comedy",6.9
"2089","Drama",6.9
"2090","Action",6.9
"2091","Drama",6.9
"2092","Thriller",6.9
"2093","Action",6.9
"2094","Comedy",6.9
"2095","Sport",6.9
"2096","Comedy",6.9
"2097","Family",6.9
"2098","Fantasy",6.9
"2099","Biography",6.9
"2100","Drama",6.9
"2101","History",6.9
"2102","War",6.9
"2103","Action",6.9
"2104","Drama",6.9
"2105","War",6.9
"2106","Adventure",6.9
"2107","Animation",6.9
"2108","Comedy",6.9
"2109","Drama",6.9
"2110","Romance",6.9
"2111","Action",6.9
"2112","Drama",6.9
"2113","Sport",6.9
"2114","Adventure",6.9
"2115","Drama",6.9
"2116","Family",6.9
"2117","Drama",6.9
"2118","Mystery",6.9
"2119","Romance",6.9
"2120","Thriller",6.9
"2121","Comedy",6.9
"2122","Family",6.9
"2123","Fantasy",6.9
"2124","Drama",6.9
"2125","Sci-Fi",6.9
"2126","Thriller",6.9
"2127","Adventure",6.9
"2128","Animation",6.9
"2129","Comedy",6.9
"2130","Family",6.9
"2131","Fantasy",6.9
"2132","Romance",6.9
"2133","Adventure",6.9
"2134","Animation",6.9
"2135","Comedy",6.9
"2136","Family",6.9
"2137","Sport",6.9
"2138","Comedy",6.9
"2139","Romance",6.9
"2140","Action",6.9
"2141","Adventure",6.9
"2142","Thriller",6.9
"2143","Adventure",6.9
"2144","Animation",6.9
"2145","Comedy",6.9
"2146","Family",7.3
"2147","Fantasy",7.3
"2148","Crime",7.3
"2149","Thriller",7.3
"2150","Adventure",7.3
"2151","Drama",7.3
"2152","War",7.3
"2153","Adventure",7.3
"2154","Comedy",7.3
"2155","Family",7.3
"2156","Fantasy",7.3
"2157","Action",7.3
"2158","Adventure",7.3
"2159","Action",7.3
"2160","Thriller",7.3
"2161","Action",7.3
"2162","Adventure",7.3
"2163","Crime",7.3
"2164","Thriller",7.3
"2165","Adventure",7.3
"2166","Drama",7.3
"2167","Fantasy",7.3
"2168","Mystery",7.3
"2169","Thriller",7.3
"2170","Fantasy",7.3
"2171","Mystery",7.3
"2172","Romance",7.3
"2173","Sci-Fi",7.3
"2174","Thriller",7.3
"2175","Drama",7.3
"2176","Fantasy",7.3
"2177","Mystery",7.3
"2178","Thriller",7.3
"2179","Action",7.3
"2180","Horror",7.3
"2181","Sci-Fi",7.3
"2182","Thriller",7.3
"2183","Animation",7.3
"2184","Comedy",7.3
"2185","Family",7.3
"2186","Fantasy",7.3
"2187","Music",7.3
"2188","Action",7.3
"2189","Drama",7.3
"2190","History",7.3
"2191","War",7.3
"2192","Action",7.3
"2193","Thriller",7.3
"2194","Action",7.3
"2195","Adventure",7.3
"2196","Sci-Fi",7.3
"2197","Thriller",7.3
"2198","Action",7.3
"2199","Sci-Fi",7.3
"2200","Adventure",7.3
"2201","Drama",7.3
"2202","Fantasy",7.3
"2203","Drama",7.3
"2204","Horror",7.3
"2205","Romance",7.3
"2206","Thriller",7.3
"2207","Drama",7.3
"2208","War",7.3
"2209","Drama",7.3
"2210","War",7.3
"2211","Adventure",7.3
"2212","Drama",9
"2213","Sci-Fi",9
"2214","Thriller",9
"2215","Drama",9
"2216","Action",9
"2217","Drama",9
"2218","Fantasy",9
"2219","Horror",9
"2220","War",9
"2221","Action",9
"2222","Thriller",9
"2223","Adventure",9
"2224","Family",9
"2225","Fantasy",9
"2226","Romance",9
"2227","Adventure",9
"2228","Biography",9
"2229","Drama",9
"2230","History",9
"2231","War",9
"2232","Comedy",9
"2233","Drama",9
"2234","Action",9
"2235","Adventure",9
"2236","Comedy",9
"2237","Thriller",9
"2238","Action",9
"2239","Adventure",9
